Tasa_Interes,Saldo_Soles,Edad,Estado_Civil,Region,CrossSelling,Ration_Ant,Fuga
4.16,25869.4,38,Cas_Conv,NORTE_SUR,2,1,0
4.16,2967.37,43,Div_Sol_Viu,LIMA_CALLAO,2,0.45,0
4.16,6215.5,32,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.88,1033.17,48,Cas_Conv,NORTE_SUR,1,1,0
4.16,5886.47,51,Div_Sol_Viu,LIMA_CALLAO,1,0.97,0
4.16,11804.82,64,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,993.85,48,Cas_Conv,NORTE_SUR,2,0.85,0
4.88,1550.65,28,Cas_Conv,NORTE_SUR,2,1,0
4.16,5893.67,46,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,2938.58,39,Div_Sol_Viu,NORTE_SUR,1,0.26,0
4.16,2282.41,43,Div_Sol_Viu,LIMA_CALLAO,3,0.16,0
4.16,1999.34,64,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2485.06,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3130.42,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3008.65,52,Div_Sol_Viu,NORTE_SUR,1,0.36,0
4.16,2095.72,23,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,2132.65,25,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,7381.78,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,777.07,32,Div_Sol_Viu,NORTE_SUR,2,0.99,0
4.16,564.56,33,Div_Sol_Viu,CENTRO,1,1,0
4.88,4328.37,43,Div_Sol_Viu,LIMA_CALLAO,4,0.67,0
4.16,1950.64,46,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,7404.95,59,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,2890.09,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,22028.65,61,Div_Sol_Viu,LIMA_CALLAO,1,0.14,0
4.16,10229.76,33,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,654.52,56,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1036.62,29,Div_Sol_Viu,LIMA_CALLAO,2,0.95,0
4.16,2493.17,45,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,9856.07,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5105.75,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,9153.48,61,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,591.3,34,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,573.11,25,Div_Sol_Viu,LIMA_CALLAO,2,0.86,0
4.16,747.47,44,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,23413.19,55,Div_Sol_Viu,LIMA_CALLAO,3,0.97,0
4.16,6530.7,59,Div_Sol_Viu,LIMA_CALLAO,1,0.97,0
4.16,5279.69,42,Div_Sol_Viu,LIMA_CALLAO,2,0.9,0
4.16,2138.87,60,Cas_Conv,LIMA_CALLAO,1,0.93,0
4.88,826.35,26,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,27743.85,49,Div_Sol_Viu,LIMA_CALLAO,1,0.77,0
4.16,10068.61,53,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,781.74,33,Div_Sol_Viu,LIMA_CALLAO,2,0.73,0
4.16,1956.81,46,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,9651.08,45,Cas_Conv,LIMA_CALLAO,1,0.29,0
4.88,14077.62,34,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,6386.02,61,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7984.18,39,Cas_Conv,LIMA_CALLAO,2,0.41,0
4.16,5129.95,49,Div_Sol_Viu,LIMA_CALLAO,1,0.96,0
4.16,2435.92,58,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,14046.59,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,19452.71,42,Div_Sol_Viu,NORTE_SUR,2,0.45,0
4.16,3731.38,43,Cas_Conv,LIMA_CALLAO,2,0.34,0
4.88,1113.86,35,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1995.85,38,Cas_Conv,LIMA_CALLAO,4,0.78,0
4.16,786.35,63,Div_Sol_Viu,LIMA_CALLAO,2,0.51,0
4.16,908.94,52,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,962.96,31,Div_Sol_Viu,LIMA_CALLAO,3,0.24,0
4.16,6911.11,37,Div_Sol_Viu,NORTE_SUR,1,0.96,0
4.16,6564.78,42,Div_Sol_Viu,NORTE_SUR,3,0.96,0
4.16,1656.56,28,Div_Sol_Viu,LIMA_CALLAO,2,0.48,0
4.16,17883.27,34,Div_Sol_Viu,NORTE_SUR,2,1,0
4.88,1539.32,46,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,19300.21,50,Div_Sol_Viu,NORTE_SUR,3,0.6,0
4.88,2524.41,26,Div_Sol_Viu,LIMA_CALLAO,2,0.8,0
4.16,1689.38,26,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,4499.6,39,Cas_Conv,LIMA_CALLAO,2,0.87,0
4.16,15061.92,30,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2261.45,46,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3457.73,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6513.74,28,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,5692.37,34,Cas_Conv,LIMA_CALLAO,3,0.93,0
4.16,2003.95,41,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,2418.21,29,Div_Sol_Viu,LIMA_CALLAO,2,0.09,0
4.16,1355.04,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2789.9,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,26678.57,59,Cas_Conv,LIMA_CALLAO,1,0.16,0
4.16,6453.36,47,Div_Sol_Viu,CENTRO,2,0.31,0
4.16,18834.74,58,Cas_Conv,LIMA_CALLAO,2,0.53,0
4.16,20433.15,38,Div_Sol_Viu,LIMA_CALLAO,3,0.54,0
4.88,90342.14,37,Div_Sol_Viu,LIMA_CALLAO,3,0.5,0
4.16,1858.72,22,Div_Sol_Viu,NORTE_SUR,2,0.93,0
4.16,2172.74,49,Div_Sol_Viu,NORTE_SUR,4,0.2,0
4.16,57466.9,47,Div_Sol_Viu,LIMA_CALLAO,2,0.53,0
4.16,8030.92,60,Div_Sol_Viu,NORTE_SUR,1,0.7,0
4.16,3373.56,56,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3310.23,29,Div_Sol_Viu,LIMA_CALLAO,1,0.5,0
4.16,1185.27,35,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,5214.28,32,Div_Sol_Viu,LIMA_CALLAO,2,0.77,0
4.16,33140.67,36,Cas_Conv,LIMA_CALLAO,2,0.92,0
4.16,76499.67,62,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5899.84,35,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,8361.77,50,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,11712.34,37,Div_Sol_Viu,LIMA_CALLAO,5,0.3,0
4.16,927.05,39,Div_Sol_Viu,NORTE_SUR,2,0.23,0
4.16,4372.33,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,18574.14,39,Div_Sol_Viu,NORTE_SUR,1,0.35,0
4.16,98857,64,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4425.56,48,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3805.89,55,Cas_Conv,LIMA_CALLAO,1,0.99,0
4.16,2241.43,60,Cas_Conv,NORTE_SUR,1,1,0
4.16,4657.67,39,Div_Sol_Viu,LIMA_CALLAO,2,0.66,0
4.16,22356.17,65,Div_Sol_Viu,LIMA_CALLAO,5,1,0
4.16,4305.55,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,18856.85,49,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,24377.13,53,Div_Sol_Viu,LIMA_CALLAO,3,0.15,0
4.16,3494.31,31,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,1675.64,51,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2027.78,40,Div_Sol_Viu,LIMA_CALLAO,2,0.4,0
4.16,6961.72,61,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,1399.62,37,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,11140.32,38,Div_Sol_Viu,LIMA_CALLAO,1,0.24,0
4.16,2022.15,42,Div_Sol_Viu,LIMA_CALLAO,4,0.28,0
4.16,10879.88,42,Cas_Conv,NORTE_SUR,1,1,0
4.16,1478.29,47,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3506.44,49,Cas_Conv,LIMA_CALLAO,1,0.89,0
4.16,1661.42,33,Div_Sol_Viu,LIMA_CALLAO,3,0.94,0
4.16,5068.54,51,Cas_Conv,LIMA_CALLAO,2,0.78,0
4.16,1588.73,46,Cas_Conv,LIMA_CALLAO,1,0.7,0
4.88,1916.75,37,Div_Sol_Viu,LIMA_CALLAO,2,0.27,0
4.16,4828.94,46,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,41320.62,55,Cas_Conv,LIMA_CALLAO,4,0.89,0
4.16,9572.45,29,Div_Sol_Viu,LIMA_CALLAO,1,0.46,0
4.16,3815.03,48,Div_Sol_Viu,NORTE_SUR,2,0.44,0
4.16,9512.45,53,Div_Sol_Viu,NORTE_SUR,3,0.6,0
4.16,9155.49,56,Div_Sol_Viu,NORTE_SUR,3,0.5,0
4.16,145321.01,57,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,789.9,35,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,12575.61,48,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,52879.68,35,Cas_Conv,LIMA_CALLAO,3,0.93,0
4.16,5383.91,48,Cas_Conv,NORTE_SUR,1,1,0
4.16,12963.67,31,Div_Sol_Viu,NORTE_SUR,1,0.35,0
4.16,8778.15,38,Div_Sol_Viu,LIMA_CALLAO,2,0.88,0
4.16,647.23,53,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,7735.88,57,Cas_Conv,LIMA_CALLAO,1,0.91,0
4.16,20821.49,36,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.88,3833.83,32,Div_Sol_Viu,LIMA_CALLAO,2,0.92,0
4.88,917.24,23,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,3598.67,36,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,60920.84,34,Div_Sol_Viu,LIMA_CALLAO,2,0.6,0
4.16,1038.59,42,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5472.48,43,Cas_Conv,LIMA_CALLAO,2,0.15,0
4.88,1581.49,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,15961.83,25,Div_Sol_Viu,LIMA_CALLAO,4,0.26,0
4.88,1654.3,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6348.67,51,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1403.03,22,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4882.39,46,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2404.77,32,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,833,49,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,8554.59,42,Div_Sol_Viu,LIMA_CALLAO,2,0.28,0
4.16,38822.32,38,Div_Sol_Viu,LIMA_CALLAO,3,0.41,0
4.88,9269.56,24,Div_Sol_Viu,LIMA_CALLAO,2,0.18,0
4.16,11539.51,36,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3421.03,46,Cas_Conv,NORTE_SUR,4,0.6,0
4.16,8013.55,49,Cas_Conv,NORTE_SUR,1,0.84,0
4.16,13931.65,42,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3547.82,53,Div_Sol_Viu,LIMA_CALLAO,2,0.38,0
4.16,739.3,28,Div_Sol_Viu,LIMA_CALLAO,2,0.82,0
4.16,1326.71,48,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5749.32,57,Div_Sol_Viu,NORTE_SUR,1,0.48,0
4.16,124129.06,51,Div_Sol_Viu,LIMA_CALLAO,3,0.65,0
4.16,7087.22,44,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,18614.05,32,Div_Sol_Viu,LIMA_CALLAO,3,0.53,0
4.88,735.18,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6066.14,47,Div_Sol_Viu,LIMA_CALLAO,1,0.07,0
4.16,3730.75,38,Div_Sol_Viu,NORTE_SUR,2,0.97,0
4.16,10163.23,34,Div_Sol_Viu,LIMA_CALLAO,1,0.3,0
4.16,1023.09,28,Div_Sol_Viu,NORTE_SUR,2,0.86,0
4.88,846.41,42,Div_Sol_Viu,LIMA_CALLAO,2,0.09,0
4.16,7594.41,48,Cas_Conv,NORTE_SUR,1,1,0
4.16,8493.08,38,Div_Sol_Viu,NORTE_SUR,2,0.96,0
4.16,512.28,31,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,4282.32,38,Div_Sol_Viu,LIMA_CALLAO,2,0.25,0
4.16,4330.34,58,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7848.62,48,Div_Sol_Viu,LIMA_CALLAO,2,0.92,0
4.16,4846.88,28,Div_Sol_Viu,LIMA_CALLAO,2,0.77,0
4.16,512.36,29,Div_Sol_Viu,LIMA_CALLAO,2,0.27,0
4.16,6588.04,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,9969.83,32,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,4407.76,40,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,3033.08,36,Cas_Conv,LIMA_CALLAO,2,0.45,0
4.88,2280.4,62,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3413.92,29,Div_Sol_Viu,NORTE_SUR,3,0.6,0
4.16,7757.43,28,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.16,4839.22,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1777.53,38,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,8966.93,51,Cas_Conv,LIMA_CALLAO,3,0.84,0
4.16,6275.49,35,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,11191.85,41,Div_Sol_Viu,LIMA_CALLAO,1,0.48,0
4.88,4129.44,28,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.16,1059.04,29,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,28096.72,39,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,49652.9,44,Div_Sol_Viu,LIMA_CALLAO,3,0.28,0
4.88,542.24,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2973.82,53,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,2088.09,23,Div_Sol_Viu,NORTE_SUR,2,0.91,0
4.16,3839.24,27,Div_Sol_Viu,LIMA_CALLAO,3,0.2,0
4.16,1566.26,52,Div_Sol_Viu,NORTE_SUR,1,0.96,0
4.88,608.81,29,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,7315.74,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,642.21,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5970.36,47,Div_Sol_Viu,LIMA_CALLAO,1,0.59,0
4.16,5497.51,56,Div_Sol_Viu,LIMA_CALLAO,3,0.38,0
4.16,5176.74,30,Div_Sol_Viu,LIMA_CALLAO,2,0.41,0
4.16,20297.73,37,Div_Sol_Viu,LIMA_CALLAO,3,0.14,0
4.16,5877.94,45,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,9243.34,32,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2069.7,25,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,1496.26,29,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,6358.46,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1474.27,32,Div_Sol_Viu,NORTE_SUR,2,0.85,0
4.16,4036.61,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4000.93,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7149.55,50,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,6054.06,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5849.98,51,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,5389.68,38,Div_Sol_Viu,LIMA_CALLAO,2,0.38,0
4.16,1761.85,42,Cas_Conv,NORTE_SUR,1,0.32,0
4.16,7107.51,52,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,3335.37,44,Cas_Conv,LIMA_CALLAO,3,0.25,0
4.16,10156.5,27,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,54267.41,52,Div_Sol_Viu,LIMA_CALLAO,3,0.52,0
4.88,550.72,31,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,1229.49,53,Cas_Conv,NORTE_SUR,1,0.35,0
4.16,1755.34,24,Cas_Conv,NORTE_SUR,1,1,0
4.16,2124.85,53,Div_Sol_Viu,NORTE_SUR,1,0.95,0
4.16,4307.04,38,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,1166.86,33,Div_Sol_Viu,LIMA_CALLAO,2,0.97,0
4.16,1373.51,42,Cas_Conv,NORTE_SUR,3,0.5,0
4.16,25154.33,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1708.17,28,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,1151.29,46,Div_Sol_Viu,LIMA_CALLAO,1,0.87,0
4.16,39747.15,39,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,766.72,23,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3579.3,33,Div_Sol_Viu,LIMA_CALLAO,4,0.96,0
4.16,3274.33,35,Div_Sol_Viu,CENTRO,2,0.93,0
4.16,3650.91,49,Cas_Conv,NORTE_SUR,1,1,0
4.16,4097.91,62,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,528.69,31,Div_Sol_Viu,LIMA_CALLAO,2,0.9,0
4.88,3068.56,35,Div_Sol_Viu,LIMA_CALLAO,2,0.85,0
4.16,5529.44,35,Div_Sol_Viu,LIMA_CALLAO,1,0.41,0
4.88,929.02,23,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4411.32,52,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,814.55,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3208.54,30,Div_Sol_Viu,LIMA_CALLAO,3,0.93,0
4.16,36835.43,43,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3134.82,36,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,9773.27,25,Div_Sol_Viu,NORTE_SUR,1,0.42,0
4.16,1757.1,61,Cas_Conv,NORTE_SUR,1,0.88,0
4.88,2630.68,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2163.71,30,Div_Sol_Viu,LIMA_CALLAO,4,0.87,0
4.16,6901.65,29,Div_Sol_Viu,LIMA_CALLAO,2,0.34,0
4.88,1308.13,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5909.51,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,21349.72,37,Div_Sol_Viu,LIMA_CALLAO,1,0.27,0
4.16,2313.54,43,Div_Sol_Viu,LIMA_CALLAO,1,0.79,0
4.16,7505.95,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1755.16,62,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,4857.06,34,Cas_Conv,LIMA_CALLAO,3,0.95,0
4.16,15228.91,41,Cas_Conv,NORTE_SUR,1,1,0
4.88,1054.72,28,Div_Sol_Viu,NORTE_SUR,2,0.57,0
4.16,18674.61,64,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,4258.5,38,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,2861.95,23,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,2045.44,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1844.86,23,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,956.1,38,Div_Sol_Viu,LIMA_CALLAO,1,0.87,0
4.88,1265.08,55,Div_Sol_Viu,LIMA_CALLAO,3,0.99,0
4.16,1020.88,30,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,55298.43,49,Div_Sol_Viu,NORTE_SUR,4,0.99,0
4.88,94350.29,53,Div_Sol_Viu,LIMA_CALLAO,3,0.2,0
4.16,47160.84,49,Cas_Conv,NORTE_SUR,2,0.97,0
4.16,2093.47,46,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6829.82,38,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,555.87,33,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,9919.93,65,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,68650.7,35,Cas_Conv,LIMA_CALLAO,2,0.67,0
4.16,7359.03,36,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.88,755.49,32,Cas_Conv,LIMA_CALLAO,2,0.82,0
4.16,512.72,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5447.61,40,Cas_Conv,LIMA_CALLAO,2,0.66,0
4.16,10343.58,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2580.72,47,Div_Sol_Viu,LIMA_CALLAO,3,0.88,0
4.88,6898.56,54,Cas_Conv,LIMA_CALLAO,2,0.11,0
4.16,4645.57,36,Cas_Conv,LIMA_CALLAO,2,0.99,0
4.16,4330.63,54,Cas_Conv,NORTE_SUR,1,1,0
4.16,4582.78,33,Div_Sol_Viu,LIMA_CALLAO,3,0.84,0
4.16,8156.14,39,Div_Sol_Viu,NORTE_SUR,2,0.96,0
4.88,5466.44,46,Div_Sol_Viu,LIMA_CALLAO,1,0.73,0
4.88,1483.56,45,Div_Sol_Viu,LIMA_CALLAO,2,0.07,0
4.16,8997.87,58,Cas_Conv,NORTE_SUR,1,1,0
4.16,2591.18,31,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2372.39,38,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3284.1,52,Div_Sol_Viu,LIMA_CALLAO,2,0.99,0
4.88,2366.38,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2441.51,28,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,14760.9,44,Div_Sol_Viu,LIMA_CALLAO,2,0.72,0
4.16,1628.64,60,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,15785.65,53,Cas_Conv,LIMA_CALLAO,2,0.99,0
4.16,11003.02,32,Cas_Conv,LIMA_CALLAO,2,0.77,0
4.16,6175.94,56,Cas_Conv,LIMA_CALLAO,2,0.29,0
4.88,741.92,40,Div_Sol_Viu,LIMA_CALLAO,3,0.06,0
4.16,3256.91,23,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,11396.47,44,Div_Sol_Viu,LIMA_CALLAO,3,0.3,0
4.16,2796.27,54,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,5101.84,55,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,12818.75,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1374.98,38,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,8179.97,43,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.16,4440.23,58,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,3767.87,49,Div_Sol_Viu,NORTE_SUR,2,0.97,0
4.88,5337.82,51,Cas_Conv,LIMA_CALLAO,1,0.16,0
4.16,3982.53,28,Div_Sol_Viu,LIMA_CALLAO,2,0.88,0
4.16,4978.24,43,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,730.11,33,Div_Sol_Viu,LIMA_CALLAO,3,0.95,0
4.16,1016,35,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.88,675.86,19,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4449.69,63,Cas_Conv,LIMA_CALLAO,1,0.69,0
4.88,10588.37,27,Cas_Conv,LIMA_CALLAO,2,0.93,0
4.16,7495.67,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1949.09,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4922.76,61,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,5872.81,41,Div_Sol_Viu,LIMA_CALLAO,1,0.88,0
4.88,1322.87,30,Div_Sol_Viu,NORTE_SUR,2,1,0
4.88,524,19,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,25484.98,63,Cas_Conv,LIMA_CALLAO,2,0.18,0
4.16,6899.64,28,Cas_Conv,LIMA_CALLAO,2,0.99,0
4.16,2786.93,45,Div_Sol_Viu,NORTE_SUR,1,0.53,0
4.88,1942.42,26,Cas_Conv,LIMA_CALLAO,3,0.72,0
4.88,3422.32,57,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,6660.17,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,19250.3,53,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,541.69,50,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2588.34,44,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,10372.97,40,Div_Sol_Viu,LIMA_CALLAO,2,0.84,0
4.88,6242.82,30,Div_Sol_Viu,LIMA_CALLAO,2,0.91,0
4.16,2522.73,40,Cas_Conv,LIMA_CALLAO,1,0.19,0
4.16,524.71,41,Cas_Conv,NORTE_SUR,1,1,0
4.16,9204.45,41,Cas_Conv,LIMA_CALLAO,4,0.32,0
4.16,8395.88,51,Cas_Conv,NORTE_SUR,1,0.93,0
4.16,3045.45,29,Div_Sol_Viu,LIMA_CALLAO,2,0.87,0
4.16,38746.72,47,Div_Sol_Viu,LIMA_CALLAO,4,0.57,0
4.16,7475.74,43,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.88,2185.53,32,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,8362.46,59,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,22829.34,44,Cas_Conv,LIMA_CALLAO,4,0.67,0
4.16,1488.5,60,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,2805.52,61,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2183.59,31,Div_Sol_Viu,NORTE_SUR,2,0.75,0
4.88,4311.31,32,Div_Sol_Viu,LIMA_CALLAO,3,0.68,0
4.16,1115.8,27,Div_Sol_Viu,LIMA_CALLAO,2,0.97,0
4.16,6526.33,35,Cas_Conv,LIMA_CALLAO,2,0.99,0
4.88,3817.38,58,Div_Sol_Viu,LIMA_CALLAO,1,0.9,0
4.88,1198.11,25,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,21381.63,55,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,6601.87,44,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,10177.32,42,Div_Sol_Viu,LIMA_CALLAO,2,0.27,0
4.88,3089.98,46,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,3880.68,27,Div_Sol_Viu,LIMA_CALLAO,1,0.96,0
4.16,5569.17,55,Div_Sol_Viu,NORTE_SUR,1,1,0
